"ID","DESCRIPTION","STATUS","CHALLENGE"
"169ff9bbda2347d88028206a041bdd61","This could be used to display pictures on walls. It would allow people to change up the photos as often as they want, without having to take down frames, remove pictures, and latch everything back into place again with a new picture.","usable","FABRIC_DISPLAY"
"ad66144add88474db83987ebd2246600","I am sure the latest smart watch already has this capability built in it; however, why not have at a reasonable ($75-120) priced dress shoe created that has the same capability as a smart watch to identify areas for improvement in runner's stride, instead of just with athletic shoes, have it in dress shoes since that could identify areas in their gait, too.","usable","BIONIC_RADAR"
"c2771a7602ad4961ae04f74d2a2c7b62","This could possibly be used as a study aid, in the place of books.","usable","FABRIC_DISPLAY"
"378bedc8ec9742189c7221e5ebb4987d","Create a watch with similar capabilities as the controller for video games, for the gamer to wear and/or create a chair that simulates the movements the gamer uses when they game. Only issue I see with a chair is the cost. The watch may have been created with smart watches, already.","usable","BIONIC_RADAR"
"9fa33cd4fefb403ea9cc53364225b8ef","You could use this technology to display Bible quotes or inspirational quotes on your walls. You could change them up however often you want.","usable","FABRIC_DISPLAY"
"399112762a1e4c42a09716754c94ccee","This touch sensitive fabric must be washing machine, and dryer adaptive as well as lightweight so the user is not bothered by the weight.","usable","FABRIC_DISPLAY"
"021c6106b615402bbb7c0fa154973fbb","If it could somehow be hooked up to speakers, it might be possible to play a virtual piano with it, maybe for people who can't afford to buy a piano or are traveling.","usable","FABRIC_DISPLAY"
"50214f6bc9414e4abdf9cd35c159c1a2","The technology could be used in cameras to detect certain types of movements that are known to lead to negative outcomes.","usable","BIONIC_RADAR"
"ff8c9d1e46f04a96a827ee206ab0e452","The technology could be used in police cars to monitor known criminal movements and behaviors","usable","BIONIC_RADAR"
"aaead3c37e414cfa981e2ce0cc93b700","The technology could be used in cameras at airports to detect suspicious people and movements known to it.","usable","BIONIC_RADAR"
"eace47f0b7094930ba2ea9e123511e90","This touch sensitive fabric should be offered in a variety of styles both casual and dress. Keep in mind the cost as most consumers refuse to pay $100 for a shirt, even a dress shirt. The material must be iron and dry cleaning adaptive, too. I recommend offering plain and graphic casual shirts and permanent press dress shirts, including blouses.","usable","FABRIC_DISPLAY"
"1e8591a71c9c4f9a921ec801c799942b","Another thought is make the material tolerant to extreme heat and cold. Do not make the fabric flimsy like Under Armour or Reel shirts, I would ensure there are certain areas of the shirts/blouses that do not respond to touch as it would be inappropriate.","usable","FABRIC_DISPLAY"
"ed4135047d2c47d6a5f0d883ef9257be","Why not make accessories to be worn with the fabric? Ties for men and scarves for women. Will still be able to touch the tie and scarf without being inappropriate.","usable","FABRIC_DISPLAY"
"c840836782df44acac6fd54a9424c830","Perhaps this fabric could be curtains and/or sheers both for the office and home? Both fabrics are touched often and could most certainly render high resolution images and videos without much care aside from occasional cleaning.","usable","FABRIC_DISPLAY"
"6677f827f5c4452f9e1c3dc85bcc50a6","While making this fabric, create an integrateable (sp?) app on smart phones and smart watches so parents can see what their precious cargo is doing at daycare/school, etc. The same for older children and elderly family members.  The benefit is the subjects will not know they are being monitored while parents and caregivers have a peace of mind.","usable","FABRIC_DISPLAY"
"0925b1b3488942b2aa1f4d8c96559ae8","To have a warning when your child is getting a certain distance from you or left in a car when you walk out of the car without the child.","usable","BIONIC_RADAR"
"6b21505fa8134b96b8b0685fb280ca88","To walk thru a scanner and it will tell a doctor what is most likely wrong with you","usable","BIONIC_RADAR"
"237761844c59409eb6d5beaba2e7b9bf","to be able to know exactly how the prices of products as time goes on in the future.","usable","BIONIC_RADAR"
"21de6c69aac340099b7ec9bebee9307f","To be able to tract with more confidence how the weather will be or how it will change.","usable","BIONIC_RADAR"
"9921ed5f7b8a4c29a0c656b6a3e219f4","To be able to breathe into a device and it tells you if you have certain cancers.","usable","BIONIC_RADAR"
"9d30d47c586840c78224b5ddbd9eb076","A device that can give better chances to win the lottery.","usable","BIONIC_RADAR"
"0e1559f13a2b4687a095c87e4b0ce5b2","A device a person could have to tell if a bone is healing or not without having to get so many xrays,","usable","BIONIC_RADAR"
"311ac1ffde7e4347a52d7ce21f36f0ed","A device to know when my child is about to be in danger.","usable","BIONIC_RADAR"
"47dbcd81549e4202a7eed75a6e9cfccc","A device to know what kinds of animals are near an area you want to go hiking or hunting.","usable","BIONIC_RADAR"
"984600beb45b4c8eac798322655917a2","It could be on the sleeve of your jacket.","usable","FABRIC_DISPLAY"
"07a0b4a686f14cec985bd34629a77cb3","It could be located on the jacket sleeve.","usable","FABRIC_DISPLAY"
"6dc40d9c6cc64a1ca1598731b7d5877f","The screen to be on a tank top that is under your main shirt.","usable","FABRIC_DISPLAY"
"87ab937034c14014a19687e1e4abb77a","The screen could be located on your thigh so it would be easy to use when sitting.","usable","FABRIC_DISPLAY"
"209c373ddb014cd4bd67e89f7ae04113","You could place the buttons along the shirt where normal buttons would go.","usable","FABRIC_DISPLAY"
"6f67af223b054d3da046983f69e37dd0","Yup could turn the screen on by pulling the draw string.","usable","FABRIC_DISPLAY"
"b6ac57a0ed5c446987f4247e7904e778","The screen could be located on a glove on the palm or top part of the glove.","usable","FABRIC_DISPLAY"
"e931f432555d490dbb72cd697791fd11","It can be used to monitor fish migration. We would be able to collect data on when the fish are leaving the area.","usable","BIONIC_RADAR"
"b7e4ac9a8a8740f3b82897011c3b8236","The technology can be used to determine what is the most common way that do physical activity. We can use that to try to correct the wrong behaviors.","usable","BIONIC_RADAR"
"8eb0f8bec8c24b4c9275e435e60633a9","We can use it to monitor gym activity. Members would be able to see how they performed different exercises and if it meets with the standards of the equipment.","usable","BIONIC_RADAR"
"6d127bf2b0fe42a988d3a48c1207dff3","We can find the ways in which the top athletes differ in their movements and find out which is the most efficient.","usable","BIONIC_RADAR"
"a844313a23454810a346202446b7d200","The technology could find people who are hiding objects. This might include those with weapons or trying to see certain goods in public.","usable","BIONIC_RADAR"
"7dd027970b3e4c048a7d1925567ea248","It could be used in doctors offices to free up time for the doctor. If the device detects possible injury then a new appointment can be scheduled with a specialist.","usable","BIONIC_RADAR"
"2dc55b987e2044beacfc758738982626","It can be used as a better motion detector. Not only would it see the movements but it could determine what is making them. This could be useful for home security.","usable","BIONIC_RADAR"
"52e62a53aae243dfb3d9848cac8475db","It could be used to make more interesting clothing. You would pick the style and then could customize the colors to fit whatever event or accessory needs you would have.","usable","FABRIC_DISPLAY"
"9a0412b31369448a9f9cf4210b34f857","It could be used as a way for artists to make something for fans at art conventions.","usable","FABRIC_DISPLAY"
"09c836725da64b92aec318d308242b45","People would be able to turn entire walls into displays and use only as much as needed.","usable","FABRIC_DISPLAY"
"090513831ba3492baf318a52a1464c92","If you were to use it on your sleeve you would be able to make your own smart watch features, but be able to hide it when not needed.","usable","FABRIC_DISPLAY"
"620322f5e2ad488f9793c822bdf48c0d","It could be used for costume making. People would be able to go to conventions as whatever character they wanted by changing the display on a mask and their clothing.","usable","FABRIC_DISPLAY"
"98c39a0fb9624e0b9fe53b7d946b1a6f","It would make it easier to change the look of a room. Instead of buying new furniture, you would be able to change the color schemes in an effort to brighten up the room some.","usable","FABRIC_DISPLAY"
"18768810a6aa420aa955a8e537067244","It could turn any work surface into an easy to use display to show others information or to plan out a project more easily.","usable","FABRIC_DISPLAY"
"8fa24591095a44cbb1be7dee4646f4fe","Video game makers could use it to create new ways to play. They could make games designed around large touch screen surfaces that multiple people can easily use and play together.","usable","FABRIC_DISPLAY"
"38491d0b81174c6c87ac4f249ef16185","Restaurants could have their table cloths with this material to display menus or to show your order status.","usable","FABRIC_DISPLAY"
"db7194b4cc5e4f96ba29cf34ac97f745","Entire walls could be covered in it so that instead of painting the wall you would be able to instantly change the color scheme of an entire room in seconds.","usable","FABRIC_DISPLAY"
"57bc90c5d510424691f87af2d369e2f1","It could be used on the back of car seats so that passengers can watch videos instead of needing to install electronics in the seats.","usable","FABRIC_DISPLAY"
